raw_time,text_content
2022-02-02T04:47:32.000Z,MMDA ALERT: Vehicular accident at P. Florentino cor. Cordillera WB involving Car and Motorcycle as of 12:36 PM. 1 lane occupied. MMDA on site. #mmda
2022-02-02T03:47:30.000Z,MMDA ALERT: Vehicular accident at C5 Ortigas NB involving van and motorcycle as of 11:37 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-02T01:37:44.000Z,MMDA ALERT: Vehicular accident at C5 Bagong Ilog F/O NB involving SUV and motorcycle as of 9:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-02T01:13:24.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving SUV and car as of 9:08 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-02T01:08:42.000Z,MMDA ALERT: Vehicular accident at Aurora blvd HI Top WB involving jeep and car as of 9:00 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T23:40:20.000Z,MMDA ALERT: Vehicular accident at Commonwealth Central WB involving motorcycle and car as of 7:29 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T23:30:29.000Z,MMDA ALERT: Vehicular accident at E. Rodriquez Araneta SB involving Motorcycle and Car as of 7:27 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T23:18:41.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe NB involving Motorcycle and Bicycle as of 7:16 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T22:57:11.000Z,MMDA ALERT: Vehicular accident at EDSA Magallanes NB involving Motorcycle and Bus as of 6:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T12:45:42.000Z,MMDA ALERT: Vehicular accident at EDSA Timog NB involving bike and MC as of 8:42 PM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T07:41:54.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd. Katigbak SB involving truck and closed van as of 3:28 PM. 1ane occupied. MMDA on site. #mmda
2022-02-01T23:18:41.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe NB involving Motorcycle and Bicycle as of 7:16 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T22:57:11.000Z,MMDA ALERT: Vehicular accident at EDSA Magallanes NB involving Motorcycle and Bus as of 6:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T12:45:42.000Z,MMDA ALERT: Vehicular accident at EDSA Timog NB involving bike and MC as of 8:42 PM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T07:41:54.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd. Katigbak SB involving truck and closed van as of 3:28 PM. 1ane occupied. MMDA on site. #mmda
2022-02-01T04:10:24.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Dela Paz WB involving Motorcycle and Truck as of 12:06 PM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T03:39:54.000Z,MMDA ALERT: Vehicular accident at Commonwealth Market WB involving motorcycle as of 11:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T03:34:41.000Z,MMDA ALERT: Vehicular accident at Ortigas Connecticut WB involving motorcycle as of 11:26 AM. 1 lane occupied. MMDA on site. #mmda
2022-02-01T01:00:22.000Z,MMDA ALERT: Vehicular accident at Aurora J.P Rizal intersection involving 2 motorcycles as of 8:45 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T23:50:24.000Z,MMDA ALERT: Vehicular accident at Katipunan Miriam SB involving car and bike as of 7:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T16:38:14.000Z,MMDA ALERT: Vehicular accident at Commonwealth Ever U-Turn EB involving 2 Car's as of 11:55 PM. 1 lane occupied. Assisted by MMDA. #mmda
2022-01-31T13:31:27.000Z,MMDA ALERT: Vehicular accident at EDSA Main Avenue NB involving SUV as of 8:57 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T05:32:12.000Z,MMDA ALERT: Vehicular accident at EDSA Connecticut SB involving 2 SUV and Motorcycle as of 1:26 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T01:20:26.000Z,MMDA ALERT: Vehicular accident at Aurora Katipunan WB involving 2 Cars as of 9:09 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T01:20:19.000Z,MMDA ALERT: Vehicular accident at Katipunan Magsaysay SB involving SUV and Car as of 9:06 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-31T01:02:58.000Z,MMDA ALERT: Vehicular accident at EDSA Quezon Ave. SB involving motorcycle and bicycle as of 8:57 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-30T23:02:07.000Z,MMDA ALERT: Vehicular accident at Ortigas Roosevelt WB involving motorcycle as of 6:43 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-30T22:40:56.000Z,MMDA ALERT: Vehicular accident at EDSA Araneta Bayani SB involving 2 motorcycle as of 6:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-30T19:53:33.000Z,MMDA ALERT: Vehicular accident at EDSA Quezon Avenue flyover SB involving car as of 3:25 AM. 1 lane occuipied. MMDA on site. #mmda
2022-01-30T12:21:18.000Z,MMDA ALERT: Vehicular accident at C.P. Garcia Katipunan NB involving 2 MC's as of 8:02 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-30T09:59:28.000Z,MMDA ALERT: Vehicular accident at EDSA Camp Crame SB involving MC and bicycle as of 5:30 PM. MMDA assisted. #mmda
2022-01-29T23:44:33.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas split NB involving 2 motorcycles as of 7:39 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T11:29:20.000Z,MMDA ALERT: Vehicular accident at Katipunan Nawasa SB involving car and pick-up as of 7:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T11:04:42.000Z,MMDA ALERT: Vehicular accident at Katipunan Aurora before flyover SB involving 2 motorcycle as of 6:51 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T10:19:46.000Z,MMDA ALERT: Vehicular accident at EDSA Nepa Q-Mart SB involving L300 as of 5:57 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:48:53.000Z,MMDA ALERT: Vehicular accident at Katipunan Ayala Heights NB involving motorcycle and car as of 5:44 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:40:48.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Ligaya EB involving truck and e-jeep as of 5:36 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-30T19:53:33.000Z,MMDA ALERT: Vehicular accident at EDSA Quezon Avenue flyover SB involving car as of 3:25 AM. 1 lane occuipied. MMDA on site. #mmda
2022-01-30T12:21:18.000Z,MMDA ALERT: Vehicular accident at C.P. Garcia Katipunan NB involving 2 MC's as of 8:02 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-30T09:59:28.000Z,MMDA ALERT: Vehicular accident at EDSA Camp Crame SB involving MC and bicycle as of 5:30 PM. MMDA assisted. #mmda
2022-01-29T23:44:33.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas split NB involving 2 motorcycles as of 7:39 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T11:29:20.000Z,MMDA ALERT: Vehicular accident at Katipunan Nawasa SB involving car and pick-up as of 7:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T11:04:42.000Z,MMDA ALERT: Vehicular accident at Katipunan Aurora before flyover SB involving 2 motorcycle as of 6:51 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T10:19:46.000Z,MMDA ALERT: Vehicular accident at EDSA Nepa Q-Mart SB involving L300 as of 5:57 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:48:53.000Z,MMDA ALERT: Vehicular accident at Katipunan Ayala Heights NB involving motorcycle and car as of 5:44 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:40:48.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Ligaya EB involving truck and e-jeep as of 5:36 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:40:40.000Z,MMDA ALERT: Vehicular accident at Katipunan B. Serrano EB involving fortuner and wigo as of 5:29 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T09:40:28.000Z,MMDA ALERT: Vehicular accident at 25th St. infront Manila Hotel SB involving truck and AUV as of 5:11 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T08:18:20.000Z,MMDA ALERT: Vehicular accident at Araneta Ave. cor. E. Rod NB involving pick-up and fortuner as of 4:08 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-29T05:59:00.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving car and motorcycle as of 1:23 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T20:14:49.000Z,MMDA ALERT: Vehicular accident at Commonwealth Market WB involving truck (loaded of Cement) as of 3:16 AM. 1 lane occupied. Assisted by MMDA. #mmda
2022-01-28T17:47:29.000Z,MMDA ALERT: Vehicular accident at EDSA Timog Intersection NB involving motorcycle and car as of 1:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T17:01:03.000Z,MMDA ALERT: Vehicular accident at EDSA Evangelista SB involving SUV and motorcycle as of 12:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T12:15:37.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Delta EB involving car and truck as of 7:41 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T09:55:14.000Z,MMDA ALERT: Vehicular accident at EDSA Santolan MRT NB involving car and MC as of 5:40 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T08:01:49.000Z,MMDA ALERT: Vehicular accident at C5 Ortigas before F/O SB involving wing van and car as of 3:40 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T07:28:30.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving 2 AUV's as of 3:16 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T06:39:36.000Z,MMDA ALERT: Vehicular accident at Araneta E. Rodriguez SB involving car and UV Express as of 2:31 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T03:52:46.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw NB involving car and armored van as of 11:37 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T02:22:51.000Z,MMDA ALERT: Vehicular accident at Espana Morato SB involving taxi as of 10:00 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T02:04:38.000Z,MMDA ALERT: Vehicular accident at Quezon Ave Banawe WB involving car and motorcycle as of 9:42 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T00:47:15.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving SUV and AUV as of 8:39 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T23:29:35.000Z,MMDA ALERT: Vehicular accident at E.Rodriguez Araneta intersection involving 2 motorcycles as of 7:20 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T23:14:38.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw WB involving van and motorcycle as of 7:03 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T16:40:09.000Z,MMDA ALERT: Vehicular accident at C5 Ortigas SB involving dump truck and closed van as of 12:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T16:07:48.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving wing van and car as of 11:57 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T12:42:52.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe NB involving AUV and MC as of 8:21 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-28T02:04:38.000Z,MMDA ALERT: Vehicular accident at Quezon Ave Banawe WB involving car and motorcycle as of 9:42 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-28T00:47:15.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving SUV and AUV as of 8:39 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T23:29:35.000Z,MMDA ALERT: Vehicular accident at E.Rodriguez Araneta intersection involving 2 motorcycles as of 7:20 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T23:14:38.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw WB involving van and motorcycle as of 7:03 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T16:40:09.000Z,MMDA ALERT: Vehicular accident at C5 Ortigas SB involving dump truck and closed van as of 12:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T16:07:48.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving wing van and car as of 11:57 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T12:42:52.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe NB involving AUV and MC as of 8:21 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-27T08:03:31.000Z,MMDA ALERT: Vehicular accident at C5 J. Vargas NB involving bus and wing van as of 3:51 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-27T07:04:00.000Z,MMDA ALERT: Vehicular accident at C5 Kalayaan NB involving MC and van as of 2:53 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-27T06:46:03.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving 2 trucks as of 2:41 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-27T05:46:41.000Z,MMDA ALERT: Vehicular accident at Quezon Ave Maxima WB involving car and motorcycle as of 1:28 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T02:54:00.000Z,MMDA ALERT: Vehicular accident at Aurora blvd J. Ruiz WB involving taxi and pick-up as of 10:48 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T02:53:45.000Z,MMDA ALERT: Vehicular accident at Roxas blvd Quirino SB involving 2 Trailer Truck as of 10:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T02:38:42.000Z,MMDA ALERT: Vehicular accident at Quirino Roxas blvd WB involving van and motorcycle as of 10:25 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T01:11:58.000Z,MMDA ALERT: Vehicular accident at Ortigas Club Filipino WB involving car and bicycle as of 9:00 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-27T00:32:43.000Z,MMDA ALERT: Vehicular accident at A.Bonifacio Mauban SB involving 2 motorcycle as of 8:26 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T23:31:14.000Z,MMDA ALERT: Vehicular accident at Marcos Highway infront of Ayala Feliz WB involving motorcycle as of 7:26 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T23:02:26.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Intersection involving motorcycle as of 6:19 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T21:52:55.000Z,MMDA ALERT: Vehicular accident at C5 after IPI Intersection EB involving motorcycle as of 5:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T21:45:33.000Z,MMDA ALERT: Vehicular accident at EDSA Q.Mart NB involving bicycle as of 5:31 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T21:00:32.000Z,MMDA ALERT: Vehicular accident at East Avenue WB involving motorcycle as of 4:51 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T13:44:11.000Z,MMDA ALERT: Vehicular accident at EDSA Buendia SB involving van as of 9:26 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T11:39:08.000Z,MMDA ALERT: Vehicular accident at Commonwealth Sandigan EB involving MC and PUJ as of 7:28 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T10:52:32.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Agham Road EB involving pick-up and truck as of 6:45 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T10:39:43.000Z,MMDA ALERT: Vehicular accident at Quirino Guazon NB involving SUV and MC as of 6:24 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T09:36:52.000Z,MMDA ALERT: Vehicular accident at EDSA Timog F/O SB involving MC as of 5:15 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T09:20:02.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Capitol EB involving MC as of 5:13 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T21:00:32.000Z,MMDA ALERT: Vehicular accident at East Avenue WB involving motorcycle as of 4:51 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T13:44:11.000Z,MMDA ALERT: Vehicular accident at EDSA Buendia SB involving van as of 9:26 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T11:39:08.000Z,MMDA ALERT: Vehicular accident at Commonwealth Sandigan EB involving MC and PUJ as of 7:28 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T10:52:32.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Agham Road EB involving pick-up and truck as of 6:45 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T10:39:43.000Z,MMDA ALERT: Vehicular accident at Quirino Guazon NB involving SUV and MC as of 6:24 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T09:36:52.000Z,MMDA ALERT: Vehicular accident at EDSA Timog F/O SB involving MC as of 5:15 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T09:20:02.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Capitol EB involving MC as of 5:13 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T08:42:20.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Maxima EB involving car and UV Express as of 4:37 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-26T07:06:13.000Z,MMDA ALERT: Vehicular accident at C5 Katipunan Ateneo Gate 2.5 SB involving MC and car as of 2:46 PM.1 lane occupied. MMDA assisted. #mmda
2022-01-26T05:17:25.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving pick-up and motorcycle as of 1:12 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T02:04:32.000Z,MMDA ALERT: Vehicular accident at C5 after Lanuza SB involving wing van and car as of 9:54 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-26T01:48:18.000Z,MMDA ALERT: Vehicular accident at Araneta Ave Aurora Ave EB involving car and elf truck as of 9:13 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T10:45:52.000Z,MMDA ALERT: Vehicular accident at Katipunan Mirriam NB involving SUV and MC as of 6:31 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-25T08:36:58.000Z,MMDA ALERT: Vehicular accident at Congressional Ave. Tandang Sora WB involving 2 truck as of 4:21 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-25T07:24:44.000Z,MMDA ALERT: Vehicular accident at Congressional Mindanao Ave. WB involving car and wing van as of 3:14 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-25T07:06:31.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas MRT SB involving MC as of 2:30 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-25T07:00:08.000Z,MMDA ALERT: Vehicular accident at Elliptical Road Quezon Ave. EB involving MC and car as of 2:28 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-25T03:46:24.000Z,MMDA ALERT: Vehicular accident at Ortigas Connecticut WB involving pick-up and motorcycle as of 11:28 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T03:40:22.000Z,MMDA ALERT: Vehicular accident at EDSA Connecticut WB involving pick-up and motorcycle as of 11:28 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T02:31:40.000Z,MMDA ALERT: Vehicular accident at C5 before Ortigas F/O NB involving truck and closed van as of 10:16 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T01:09:42.000Z,MMDA ALERT: Vehicular accident at EDSA Farmers tunnel NB involving car and motorcycle as of 9:04 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:50:09.000Z,MMDA ALERT: Vehicular accident at C5 C.P Garcia Katipunan SB involving taxi and motorcycle as of 7:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:35:27.000Z,MMDA ALERT: Vehicular accident at C5 Greenmeadows NB involving car and motorcycle as of 7:03 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:12:50.000Z,MMDA ALERT: Vehicular accident at EDSA Muñoz NB involving bus and pedestrian as of 6:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T17:35:29.000Z,MMDA ALERT: Vehicular accident at EDSA Quezon Avenue Tunnel EB involving truck and motorcycle as of 1:25 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T17:34:30.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving a dump truck and mixer truck as of 12:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T16:34:13.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Loading Bay SB involving motorcycle as of 11:31 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T02:31:40.000Z,MMDA ALERT: Vehicular accident at C5 before Ortigas F/O NB involving truck and closed van as of 10:16 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-25T01:09:42.000Z,MMDA ALERT: Vehicular accident at EDSA Farmers tunnel NB involving car and motorcycle as of 9:04 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:50:09.000Z,MMDA ALERT: Vehicular accident at C5 C.P Garcia Katipunan SB involving taxi and motorcycle as of 7:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:35:27.000Z,MMDA ALERT: Vehicular accident at C5 Greenmeadows NB involving car and motorcycle as of 7:03 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T23:12:50.000Z,MMDA ALERT: Vehicular accident at EDSA Muñoz NB involving bus and pedestrian as of 6:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T17:35:29.000Z,MMDA ALERT: Vehicular accident at EDSA Quezon Avenue Tunnel EB involving truck and motorcycle as of 1:25 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T17:34:30.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving a dump truck and mixer truck as of 12:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T16:34:13.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Loading Bay SB involving motorcycle as of 11:31 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T06:25:20.000Z,MMDA ALERT: Vehicular accident at Sgt. Rivera Montalon EB involving van and truck as of 2:12 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-24T05:27:57.000Z,MMDA ALERT: Vehicular accident at EDSA Paramount SB involving 2 motorcycles as of 1:16 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T05:02:38.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. Delta WB involving car and motorcycle as of 12:49 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T03:41:46.000Z,MMDA ALERT: Vehicular accident at EDSA Q.mart NB involving wing van and pedestrian as of 11:07 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T01:57:35.000Z,MMDA ALERT: Vehicular accident at C5 Blueridge NB involving AUV and dump truck as of 9:47 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T00:48:40.000Z,MMDA ALERT: Vehicular accident at EDSA Taft Rotonda SB involving car motorcycle as of 8:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-24T00:43:36.000Z,MMDA ALERT: Vehicular accident at Commonwealth Elliptical involving closed van and motorcycle as of 8:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T23:48:02.000Z,MMDA ALERT: Vehicular accident at Ortigas Lanuza WB involving SUV and bicycle as of 7:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T22:53:25.000Z,MMDA ALERT: Vehicular accident at EDSA Megamall NB involving motorcycle and taxi as of 06:10 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T21:22:09.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving Motorcycle and Truck as of 5:14 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T09:20:17.000Z,MMDA ALERT: Vehicular accident at EDSA Paramount SB involving MC and car as of 5:02 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T07:57:17.000Z,MMDA ALERT: Vehicular accident at Commonwealth Tandang Sora WB involving Car and MC as of 3:50 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T07:41:31.000Z,MMDA ALERT: Vehicular accident at C5 Tiendesitas SB involving MC and car as of 3:26 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T05:51:00.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw Intersection SB involving Bicycle and SUV as of 1:22 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T03:49:08.000Z,MMDA ALERT: Vehicular accident at Roxas Pedro Gil NB involving 2 Motorcycles as of 11:41 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T02:36:05.000Z,MMDA ALERT: Vehicular accident at MIA Park & Fly WB involving Van as of 10:29 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T01:32:50.000Z,MMDA ALERT: Vehicular accident at EDSA New York SB involving 2 Motorcycle as of 9:20 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T01:06:56.000Z,MMDA ALERT: Vehicular accident at Commonwealth Luzon EB involving SUV and Motorcycle as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-22T21:56:19.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas Split SB involving SUV as of 5:36 AM 1 lane occupied. MMDA on site. #mmda
2022-01-23T03:49:08.000Z,MMDA ALERT: Vehicular accident at Roxas Pedro Gil NB involving 2 Motorcycles as of 11:41 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T02:36:05.000Z,MMDA ALERT: Vehicular accident at MIA Park & Fly WB involving Van as of 10:29 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T01:32:50.000Z,MMDA ALERT: Vehicular accident at EDSA New York SB involving 2 Motorcycle as of 9:20 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-23T01:06:56.000Z,MMDA ALERT: Vehicular accident at Commonwealth Luzon EB involving SUV and Motorcycle as of 9:01 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-22T21:56:19.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas Split SB involving SUV as of 5:36 AM 1 lane occupied. MMDA on site. #mmda
2022-01-22T14:48:50.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd. Quirino NB involving AUV and SUV as of 10:34 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-22T10:11:01.000Z,MMDA ALERT: Vehicular accident at C5 Bagong ilog NB involving AUV and Motorcycle as of 5:53 PM. 1lane occupied MMDA on site.#mmda
2022-01-22T08:54:24.000Z,MMDA ALERT: Vehicular accident at EDSA Q. Mart NB involving taxi and SUV as of 4:48 PM 1 lane occupied. MMDA on site.#mmda
2022-01-22T08:12:53.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Burger king EB involving truck and motorcycle as of 3:53 PM 1 lane occupied. MMDA on site.#mmda
2022-01-22T04:57:37.000Z,MMDA ALERT: Vehicular accident at Commonwealth Luzon WB involving car and dump truck as of 12:51 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-22T03:56:58.000Z,MMDA ALERT: Vehicular accident at Congressional Sinagtala WB involving motorcycle and AUV as of 11:53 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-22T01:37:01.000Z,MMDA ALERT: Vehicular accident at Aurora Araneta WB involving motorcycle and van as of 9:32 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T22:39:07.000Z,MMDA ALERT: Vehicular accident at Commonwealth Technohub WB involving 2 motorcycle as of 6:33 AM. 1 lane occupied. MMDA on site. #mmda
